basiccar,pop.total,pop.male,pop.u20,pop.20.64,pop.married,pop.white,pop.black,pop.native,pop.asian,pop.pacific,pop.latino,occupants.1.5,rent.35.income,occ.units,pop.single.hh,hh.size,no.school,poverty,med.income,pop.no.insur,pop.unempl,city,x,y,R_MeanDiff,NR_CrimeCount,R_CrimeCount,R_MedianDiff,R_SDDiff,R_1DAY,R_1WEEK,R_1MONTH,R_MONTHS,crime.cap
18A41,14804.52254,47.5229063,32.24187256,58.49802291,0.152695018,26.67009986,35.8871537,1.324772816,1.001056844,0.568510363,63.06004512,12.17051574,69.80290236,1097.221201,0.176146946,3.841312563,43.79872008,36.61979863,32463.40419,5.001464085,7.369107951,1,-118.1899466,34.12267544,110.90625,7572,32,2,448.8679926,0.197183099,0.352112676,0.352112676,0.098591549,0.513626831
18A49,13742.6919,47.01884593,40.53234332,53.04433415,0.143531882,46.92647932,21.78964952,1.619416028,0.687077799,0.469998826,75.96291922,7.65265871,70.12574088,1382.092961,0.149527229,4.858998882,51.64227282,41.13143897,33569.40688,6.887454576,8.657361307,1,-118.2018985,34.10856536,195.2,4372,20,6,432.5299625,0.189189189,0.27027027,0.324324324,0.216216216,0.319588042
18A63,12258.76996,46.48577226,34.89822416,57.63233061,0.143726772,30.16834036,34.99304494,1.026826318,0.536917312,0.113746127,64.00946453,7.927216077,59.33217378,1007.137495,0.142403137,3.991393869,40.63596228,33.51971976,33874.07099,7.149413515,8.455193924,1,-118.2903197,34.09657686,145.9047619,4894,21,2,490.2777687,0.195652174,0.347826087,0.347826087,0.108695652,0.400937452
18A97,19811.58834,49.42234813,29.10621337,60.8868215,0.189503124,33.42117734,24.35919249,0.827543815,12.09299609,0.095040538,61.0143614,9.913521432,61.43840937,1177.526301,0.148480714,3.527308584,30.11197588,23.92121269,44943.04442,5.779024968,6.234469952,1,-118.2668237,34.09752518,116.9310345,6389,29,2,386.217364,0.21875,0.328125,0.375,0.078125,0.323951815
19A1,31343.90673,48.92361538,29.32898406,61.11582572,0.203245937,76.298241,1.86746432,0.488786318,6.738957877,0.221156229,83.98357301,5.088111099,51.94648989,1166.330954,0.151779455,4.057571335,33.88817681,17.32099226,65313.85033,5.993529266,4.740871288,1,-118.2440861,34.08540971,191.5405405,7667,37,5,413.1847579,0.138461538,0.292307692,0.323076923,0.246153846,0.245789399
19A43,22929.19804,49.2853112,23.58571806,62.57628428,0.239360863,61.22654175,2.271329318,1.308415617,9.240685647,0.028352841,73.85284563,3.227557449,54.3381821,1058.725656,0.151240764,3.723907423,29.28706221,11.55116134,61406.61809,4.564554102,5.81145936,1,-118.2899952,33.99497789,131.1428571,6513,28,5.5,293.192228,0.188679245,0.283018868,0.339622642,0.188679245,0.285269462
19A61,37799.30995,50.20643188,34.32559979,59.6965089,0.160962016,41.38203037,3.86571356,0.446698154,13.0423466,0.583980239,75.77702497,11.25290087,57.3077056,1107.420709,0.15564727,3.819016603,39.57413293,32.67994916,42694.0338,7.944369951,7.270363926,1,-118.3059706,33.99754841,77.8372093,10639,43,4,224.094148,0.166666667,0.321428571,0.392857143,0.119047619,0.282597751
19A7,48423.64383,48.46301146,30.03814028,59.78430353,0.216689024,74.28448302,4.486399273,2.76235672,5.423851683,0.058639639,76.96376376,2.969390653,56.8194601,1246.342608,0.136801792,4.047223226,30.98320007,15.65143215,62631.12913,6.303445267,5.095470216,1,-118.3344886,33.98851656,166.6486486,10685,37,3,475.2592401,0.184210526,0.328947368,0.355263158,0.131578947,0.22142076
19A75,23469.82067,48.20227447,29.70918211,60.45776371,0.213323421,50.35450518,3.232204844,0.499424699,19.59889631,0.423320174,69.83617524,4.400239729,54.11084659,1147.424043,0.160983988,3.935843136,33.30188651,20.16377482,49253.84424,8.435412484,6.950357012,1,-118.2871481,33.98253425,378.2,4777,15,99,587.1334966,0.136363636,0.181818182,0.318181818,0.363636364,0.204177103
19A79,36673.29233,50.14382448,24.71801891,64.21019526,0.235965032,61.90421492,1.732728184,0.975862833,11.86041497,0.061786965,76.45436917,4.791569392,59.61896496,1237.268905,0.169987137,4.387250194,37.47477447,10.19587703,68455.39152,8.679081939,6.517518508,1,-118.3045882,33.96721188,222.2916667,6970,24,6.5,617.5236999,0.177777778,0.288888889,0.377777778,0.155555556,0.190710993
19A85,24963.84444,50.90128071,35.07242844,59.46932104,0.161647536,52.48088257,2.970941571,0.953352888,8.549269865,0.164493887,85.158473,13.24427079,62.83412548,1044.233616,0.159788737,3.880649505,48.7538297,40.09286576,30609.64699,9.02934843,8.831929761,1,-118.2805764,33.97126882,111.5172414,8089,29,14,222.3449091,0.130434783,0.239130435,0.369565217,0.260869565,0.325190297
19A93,25999.5063,48.5563701,28.98087474,61.61249861,0.203950914,38.43988558,2.656482195,1.392440797,19.1015236,0.159631691,69.30249535,8.232127577,59.94072348,1314.499962,0.150076963,3.778651911,36.0748167,23.23773219,42049.49295,5.156932719,7.065093293,1,-118.2628877,33.96745697,94.12121212,7726,33,2,176.1630561,0.208955224,0.298507463,0.358208955,0.134328358,0.298428744
1A1,28470.17201,62.76301964,12.93862085,73.52376285,0.133047484,33.8404324,15.3755995,1.883094762,38.16185165,0.407173338,30.68041641,14.82383924,51.24581644,1097.236077,0.277853248,1.89549078,37.24393796,29.28389542,42414.70436,8.033403715,3.430919004,1,-118.2588056,34.02855243,78.125,9174,40,1.5,208.5186074,0.227272727,0.318181818,0.340909091,0.113636364,0.323636963
1A29,8315.966078,64.69123255,4.845500811,79.37666406,0.127164533,32.20467949,36.88928632,2.695835518,22.58330185,0.951831302,18.83077807,5.998637521,44.59293506,2163.99282,0.173308208,1.067007232,24.89374225,54.97438919,26774.76756,3.835009758,7.098293659,1,-118.2740022,34.01481726,64.08823529,8904,34,1,326.8133901,0.231707317,0.353658537,0.390243902,0.024390244,1.074799959
1A35,6436.509315,63.20789147,2.069826302,89.97317675,0.120546762,50.86933956,28.64212557,5.565779564,13.55352597,1.152663008,14.66431904,12.85149123,45.26996038,2851.754221,0.335393304,1.229427431,13.19866163,37.79312571,31431.65758,15.28289951,7.627272875,1,-118.2662559,33.98981775,42.6,12092,50,1,198.8409271,0.252173913,0.313043478,0.4,0.034782609,1.88642623
1A41,5459.243803,53.69861153,3.649787895,68.28520687,0.210061467,43.98104452,10.78335719,1.973372301,39.89887244,0.442800131,13.3000531,8.178538734,32.15005989,2700.422693,0.320192477,1.241421543,16.51805543,32.19213196,36101.35512,0.304760433,5.030678665,1,-118.2364778,34.02582464,35.25581395,8802,43,1,141.4257492,0.232323232,0.333333333,0.393939394,0.04040404,1.620187762
1A61,7309.965247,50.95454097,15.3308771,73.91851733,0.161281303,40.31399699,11.85392194,0.904977663,30.29212862,0.465420248,31.8005977,12.04768285,42.17186666,2061.821969,0.270418039,1.642883017,17.43068053,32.93579701,55210.15706,0.751790516,4.198481897,1,-118.2705422,33.98058752,30.20512821,11489,39,1,103.6774298,0.235955056,0.325842697,0.370786517,0.06741573,1.577025281
1A85,5357.927951,51.86380608,13.17162455,76.60304818,0.168508205,47.32490497,15.30256873,1.647597885,23.77150443,0.80831466,28.95137971,10.72791996,45.78924869,2592.173141,0.314109676,1.525104172,15.44116782,31.79657625,47561.77156,0.537744929,5.355894501,1,-118.4664874,33.98247417,108.7,6407,10,2,286.0419744,0.19047619,0.333333333,0.333333333,0.142857143,1.197664481
20A1,23474.70324,46.73552231,18.9055342,69.43192881,0.224794434,39.94583044,6.358001696,0.634912862,43.22310912,0.262187954,28.23007111,6.200173873,48.2555306,1637.970354,0.193038831,2.523270418,15.45828944,12.43560847,52958.82992,11.06212407,4.748082127,1,-118.4420084,34.01214748,75.75,5476,24,3,173.24731,0.208333333,0.291666667,0.354166667,0.145833333,0.234294762
20A13,22290.47833,53.31545389,25.82860826,73.34634022,0.219707764,33.70974107,4.771831564,1.411230007,46.93417958,0.522341733,48.03606428,15.23137584,58.24199584,1498.384179,0.206117694,3.154837919,27.11405555,27.20102485,41615.3556,9.723515001,6.302761211,1,-118.4129084,34.02439259,92.70833333,5145,24,1.5,219.0420804,0.226415094,0.320754717,0.339622642,0.113207547,0.231892736
20A25,23465.93327,50.59637195,22.2109175,71.95857716,0.155927828,37.65582989,4.77695883,0.888632505,25.95471293,0.991515566,62.65891383,22.59294861,50.61413388,1259.460781,0.227824094,2.863385674,34.59101469,24.14903115,36486.26397,8.026016453,5.635603242,1,-118.4312849,33.98342261,71.77777778,5064,27,2,273.8214372,0.196721311,0.360655738,0.37704918,0.06557377,0.216952803
20A33,16933.19878,52.31740628,17.8932455,74.14978448,0.180228331,22.37392189,7.517837285,2.865046905,40.35772072,0.283946132,41.41134241,15.39383293,50.98054292,1576.354143,0.270235855,2.340188343,24.52816022,19.96274133,37222.11285,8.569900549,6.109829477,1,-118.3821078,33.95824514,184.8,6236,20,3,519.6820485,0.243902439,0.268292683,0.341463415,0.146341463,0.369451755
20A39,17379.55797,49.52813865,21.76872593,68.74942744,0.191894517,26.53073291,4.842925503,0.504564876,34.63153233,2.144920704,51.20951045,26.53282981,53.01967934,1560.449771,0.24569672,2.29846434,32.37897478,32.63787813,35222.74783,3.82717931,5.51101818,1,-118.4232781,33.95761527,206.3714286,7322,35,4,519.1142391,0.202898551,0.289855072,0.333333333,0.173913043,0.423313413
20A45,16772.53039,52.60677903,21.84329561,69.39512996,0.152302376,24.71802084,7.49323392,1.015382932,33.192976,0.466376208,53.12949838,21.66758503,51.60724147,1170.382603,0.240908551,2.110228103,28.88347615,29.80546787,32697.38914,7.979501427,7.962935529,1,-118.4151055,34.20378503,58.92307692,6433,26,2.5,116.6519346,0.245283019,0.264150943,0.339622642,0.150943396,0.385093951
20A53,22324.38896,47.94223932,21.9732953,65.02928059,0.21501599,18.07195072,4.572247142,0.959697509,45.58661254,0.527691093,43.64528796,16.05142705,59.0253101,1442.959214,0.170585847,2.80283414,27.97235642,25.93106397,35241.15553,8.97078118,6.717563711,1,-118.3865997,34.20148339,100.5294118,6246,17,2,231.8547815,0.222222222,0.305555556,0.361111111,0.111111111,0.280545193
20A69,19553.39242,50.81490063,25.13908817,64.40060096,0.171540518,17.40540146,4.307106082,0.284346751,22.52137944,0.1717772,72.39015902,25.75697518,52.79741525,1381.831744,0.18958921,2.976664085,41.67378242,24.28912891,33037.18263,3.701789254,8.530829852,1,-118.3978968,34.16482555,285.4583333,5744,24,13,591.1244244,0.217391304,0.260869565,0.282608696,0.239130435,0.294987175
20A71,17551.78412,48.91304554,25.81065614,65.02894611,0.164603736,26.73590866,13.92922271,2.073452511,11.69888296,0.000177162,69.75622753,19.27735225,52.46502348,1071.716378,0.185030797,3.409921842,40.04830382,29.32197904,34695.53354,9.359568389,8.127872929,1,-118.3479709,34.14373041,172.6,5382,15,4,337.0001696,0.225806452,0.290322581,0.290322581,0.193548387,0.307490108
20A97,13243.02433,51.12753383,28.05550448,62.3386739,0.161747014,28.15611189,2.04425483,1.572762805,6.664263201,0.027067748,89.87625239,26.3245087,56.2909304,959.0206454,0.190784182,3.814015431,53.5133089,31.33649925,31250.54831,7.216566057,8.703150949,1,-118.3919924,34.13970405,102.7272727,4299,11,18,226.8272871,0.2,0.25,0.3,0.25,0.32545436
21A1,34059.47041,47.69074712,21.98741261,60.33724861,0.288109642,73.88126103,4.217330656,1.616315102,19.59757235,0.442160801,19.78305261,1.576129374,53.88449612,1435.313312,0.0992466,2.924750713,8.795502069,7.215002015,93656.35108,2.409619563,5.003129817,1,-118.4215709,34.27583638,303.7727273,6133,22,16.5,624.8373451,0.108108108,0.297297297,0.324324324,0.27027027,0.180713321
21A29,34796.10346,68.72173516,32.43347896,87.0695376,0.303827862,61.09325082,6.776526907,1.46580544,25.7494128,0.419584024,69.76489963,7.505663706,66.81663524,2090.827672,0.199725109,4.476929852,33.12197977,21.92995248,83243.31859,11.32222768,6.449456684,1,-118.4113184,34.25899299,107.6052632,8359,38,1.5,288.8754094,0.231707317,0.304878049,0.341463415,0.12195122,0.241320124
21A43,21909.51087,47.95875232,24.40440059,60.61779138,0.271858672,72.12356341,4.790930064,1.187868594,19.1660709,1.168967732,16.51411027,0.658910292,47.1836446,1567.198534,0.106678241,2.986582413,6.026296377,8.333603145,91701.00554,4.62391887,4.358104214,1,-118.3616919,34.23673471,139.8235294,6985,17,2,412.6936266,0.181818182,0.303030303,0.393939394,0.121212121,0.319587235
21A5,36589.11279,51.3213451,29.94570206,61.80600074,0.169356263,46.31539993,3.94992358,0.939157634,13.34246735,0.137501618,64.09680615,8.179006287,57.2689144,1459.603278,0.192694251,3.22271941,32.76773953,23.4224661,50762.55917,6.381885645,5.110527273,1,-118.3828843,34.2173758,136.8888889,10358,36,3,315.9050289,0.2,0.285714286,0.342857143,0.171428571,0.284073573
21A57,22890.08577,51.58138417,23.39300443,67.42914936,0.18971285,58.38629815,6.566759484,1.227421305,16.59964014,0.341894182,50.22070948,5.567697845,48.940169,1856.594432,0.232980776,2.749876865,22.97565653,19.14656052,49411.83962,7.239411514,5.615187889,1,-118.5921968,34.26721123,118.6451613,10358,31,14,227.0464781,0.117647059,0.274509804,0.31372549,0.294117647,0.453864617
21A73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-118.4914577,34.27741026,87.68181818,5725,22,3,219.0445457,0.195652174,0.326086957,0.347826087,0.130434783,NA
21A97,28746.02615,48.75862912,20.18218411,63.68151716,0.27318619,79.11850828,6.487829525,0.56351404,12.28026696,0.351750722,15.18982645,1.09549407,55.56304481,1799.351257,0.169149546,2.568499023,3.782395126,8.677809868,85907.66132,4.710013393,4.305554145,1,-118.4976539,34.23529727,192.4285714,10346,35,2,599.5943867,0.226666667,0.306666667,0.36,0.106666667,0.361128176
2A1,22741.32567,51.1381449,25.43086758,65.82994761,0.181125714,34.25053612,3.083813159,1.014733608,19.49140992,0.770094095,64.63660636,20.56130578,49.21237255,1466.909386,0.211151133,3.05608389,34.79123966,29.63339053,34126.94079,9.131154116,8.407799071,1,-118.2819031,33.95578755,318.2333333,5848,30,4.5,692.4575268,0.163636364,0.290909091,0.309090909,0.236363636,0.258472179
2A17,18189.0562,50.8088412,24.68586297,64.49331118,0.170471139,39.96122062,4.024111306,1.48939093,24.28292138,0.584335226,61.47832514,15.09103436,45.51993734,1245.139629,0.172206111,3.258741046,32.0304548,24.78395434,40830.73888,7.623464867,8.225308134,1,-118.239815,33.94789742,241.6470588,5271,17,8,435.0374899,0.21875,0.25,0.3125,0.21875,0.290724265
2A39,19687.7782,49.26737,25.14025983,68.16147346,0.130340264,49.02929258,5.585099643,3.653656506,17.97360254,0.203737035,64.21774886,11.58141584,50.00091243,1674.017477,0.259174702,3.003689198,32.1596319,26.6482802,43756.34712,4.637287709,7.025734681,1,-118.2653958,33.95299357,232.7692308,6309,26,2.5,468.3043718,0.20754717,0.301886792,0.320754717,0.169811321,0.321773231
2A45,19600.45442,49.87296785,25.165531,65.705138,0.139694363,26.44186516,6.790903129,1.816185525,26.49433607,0.186342361,59.63491218,26.23017596,52.03640108,1519.691888,0.190366899,2.968823476,35.17703335,35.24093652,29916.02098,10.93202059,6.047769095,1,-118.2869737,33.90227341,51,6396,36,1,166.0394101,0.25,0.3,0.35,0.1,0.328155657
2A47,17314.28978,56.64162447,26.6512332,63.04561176,0.152378643,37.08916821,3.015945708,2.102018452,10.6128227,0.487808123,83.02881048,39.15388117,44.93005972,1133.229417,0.192602553,2.474083051,61.62826006,40.06554942,26768.05781,9.754181946,5.157235371,1,-118.4579696,34.26739821,78.6,6791,25,3,155.8551678,0.163265306,0.326530612,0.367346939,0.142857143,0.393663274
2A5,22667.88137,51.18859049,16.4235148,71.90710697,0.179371552,46.00644181,4.562130387,0.880993073,25.45950988,0.350650567,48.89845083,7.419256375,47.39557704,1113.20126,0.241034108,2.88490523,20.25935442,22.09629903,48351.65664,8.499681042,7.665836503,1,-118.4648406,34.23688644,71.1875,6004,16,6.5,123.0139389,0.172413793,0.275862069,0.379310345,0.172413793,0.265574003
2A69,19583.35899,53.93143139,26.34357404,67.2720168,0.142317096,36.95124183,6.509020831,3.0180043,11.16520351,0.307523781,72.41845089,36.55282044,55.86565517,1598.612348,0.212002165,2.558666827,49.171772,45.96109883,25132.09682,16.99921095,4.820723468,1,-118.4300571,34.31481807,41.79069767,6551,43,2,120.4514441,0.191011236,0.325842697,0.382022472,0.101123596,0.336714452
2A75,12595.31057,55.62968875,25.42069744,64.15465497,0.103585752,26.08613707,3.414760259,1.448614999,13.68416965,0.029550698,78.05686239,41.03576239,58.67002958,1133.992782,0.174134885,2.033072467,58.66889633,45.84232896,23100.70006,14.36619265,6.520922911,1,-118.4301931,34.23916127,100.6944444,5063,36,3.5,213.8157845,0.176470588,0.294117647,0.382352941,0.147058824,0.404833209
2A91,17454.33078,49.77008829,29.95705002,59.01667539,0.161825437,32.4760759,3.723460798,1.6228078,7.668597215,0.135230964,85.94513086,32.77841833,52.42499994,910.9935776,0.17703961,3.801367691,52.46748483,37.78973391,26534.40004,6.369249036,8.57408881,1,-118.4452781,34.21630335,189.3703704,4907,27,7,346.9715293,0.211538462,0.269230769,0.326923077,0.192307692,0.28268056
3A1,13890.42132,50.36854927,25.73164942,63.91176685,0.204837693,47.66053641,26.64113842,0.784712531,3.126231683,0.110745131,65.56402241,6.310986951,63.72738605,1218.129348,0.182354739,3.047952115,35.91910022,29.28736387,33976.47325,6.424709023,5.942126391,1,-118.2382399,34.06274675,184.6666667,5072,21,10,324.1600428,0.184210526,0.263157895,0.289473684,0.263157895,0.366655545
3A15,25656.45136,46.26629279,28.13378151,61.42625813,0.140494008,21.03201496,35.30615841,1.519432871,4.217410535,0.015277777,56.8304953,8.472585174,58.19036268,1317.870536,0.14795749,3.369641777,33.2018429,32.58306992,32409.28119,6.422682575,7.964465828,1,-118.2361389,34.0437696,143.4565217,7368,46,2.5,332.0056028,0.204301075,0.301075269,0.35483871,0.139784946,0.288972153
3A19,20400.42031,49.05315086,22.00132206,71.52260151,0.067823678,39.25462247,7.590466664,1.258194751,27.34027706,0.39057656,39.13689454,10.25793413,72.14669249,936.5235035,0.14753977,3.093774673,24.13815694,59.54657064,18363.5658,3.960062208,6.677489607,1,-118.25429,34.05030702,63.5,6417,44,1,194.006653,0.257142857,0.323809524,0.361904762,0.057142857,0.316709161
3A31,23024.35454,46.60644752,24.96485006,63.24839033,0.179321838,30.38736743,35.10033266,2.165734985,3.98034678,0.350149577,55.6934311,4.26282535,57.75992873,1330.599636,0.143422999,3.068804447,29.16324519,21.11068571,43330.34801,8.282565688,6.157756537,1,-118.2654884,34.04160497,27.73170732,8960,41,1,90.01083946,0.247311828,0.311827957,0.35483871,0.086021505,0.390933869
3A41,12701.28306,45.85652595,19.64429698,64.73637907,0.19203271,28.97069266,60.74500649,1.110994221,3.444695878,0.537030592,28.36440459,4.257757202,59.79507594,2251.102459,0.128783673,2.395975314,14.63589985,18.63807853,49025.22225,3.490900539,6.64370042,1,-118.2570954,34.03795936,182.85,5472,20,1,432.5938018,0.239130435,0.326086957,0.326086957,0.108695652,0.432397261
3A55,25009.34388,49.41309551,28.32275026,61.6186757,0.173791245,20.67015898,26.71287129,2.038980797,2.729254575,0.042969488,68.61884935,4.518439452,59.00956804,1453.64604,0.150114035,3.518411661,40.54269188,26.50261908,35969.77185,9.501261533,7.236098713,1,-118.3157301,34.07253579,158.4583333,8589,24,2,517.8319334,0.173076923,0.365384615,0.403846154,0.057692308,0.344391282
3A57,21206.95326,48.68661273,38.12483746,56.13304362,0.101316418,29.76472491,16.84056932,1.342032865,18.55099827,0.912252457,48.58644832,7.348207696,71.89203179,1040.899498,0.13693983,3.356293307,35.62429246,51.6967742,19816.93033,5.780318112,6.648151029,1,-118.3047603,34.0744512,227.45,10174,40,5,498.5763296,0.168831169,0.311688312,0.311688312,0.207792208,0.481634484
3A63,11923.32296,45.63107728,23.64976768,63.10360211,0.161245538,22.77621073,62.32805416,1.30121208,6.041572596,0.135257115,27.97381294,4.198438245,59.84667254,2095.079389,0.162525382,1.811350473,23.29653886,30.45736824,24348.44463,6.583129374,6.811982104,1,-118.2960152,34.0708672,29.63157895,9790,19,2,99.20529249,0.2,0.325,0.45,0.025,0.822673347
3A73,17268.77212,44.42813074,18.8930316,62.62739706,0.194873821,20.58724913,70.88866185,1.695980872,3.579023406,0.156518206,24.68027617,1.191310868,55.39743292,1691.326051,0.123990186,2.387306284,17.91533521,16.8966097,42418.07921,5.667892505,8.616322826,1,-118.2877967,34.06705198,20.25,8887,28,1,43.85888567,0.268656716,0.313432836,0.343283582,0.074626866,0.516249791
3A99,20758.22163,46.77665165,30.87169703,59.18815142,0.16938477,21.61118089,29.15086438,1.127255258,1.422173038,0.334330536,67.36129575,11.79230692,59.1307852,1587.467663,0.162509924,3.474086581,43.42873271,34.04014061,33745.03013,7.1501562,6.229294624,1,-118.3118862,34.0535714,148.125,10183,48,2,322.4303735,0.232323232,0.282828283,0.353535354,0.131313131,0.492864957
4A15,28723.6897,49.70703039,29.56777561,57.99982387,0.195388027,40.78267882,2.206203948,0.89696157,21.28392024,0.156143902,72.46408524,7.523665713,54.88100426,1032.301608,0.140131947,3.411467791,45.56461972,32.38414122,34261.58461,7.289663168,6.702668802,1,-118.2913437,34.0518016,258.5588235,7741,34,14.5,498.2623862,0.180327869,0.262295082,0.327868852,0.229508197,0.270682495
4A3,21633.30025,49.95794979,23.44947078,63.31697885,0.223592711,43.79057161,4.805455908,2.914617615,22.68458996,0.140524561,60.31340917,4.506525343,47.86014555,1406.428841,0.162731417,2.944493789,33.61484473,21.46535077,50081.01307,6.193145427,6.350370856,1,-118.3090685,34.04215848,283.8823529,4887,17,125,544.4800137,0.178571429,0.214285714,0.214285714,0.392857143,0.226687558
4A53,16796.7738,49.84542064,33.12297694,58.13103488,0.157980613,73.2474571,0.62665943,0.49582917,3.143201018,0.119406068,94.66969852,14.45280938,56.65465244,1050.938414,0.154065328,3.724135415,59.57357502,37.69163647,30256.9042,11.88664532,4.630984438,1,-118.2922339,34.04210688,228.7096774,5436,31,4,592.5752382,0.209677419,0.290322581,0.35483871,0.14516129,0.32547917
4A59,31958.25359,48.35727934,30.98416421,58.08613342,0.19333875,64.05251124,0.947640674,0.902676264,3.483995641,0.061468583,93.13668123,7.350059743,57.11173005,1067.05665,0.14164234,3.957997691,50.10828598,28.5087242,38918.73959,6.931816479,5.689807111,1,-118.632242,34.2166994,229.5217391,6437,23,4,638.7989348,0.159090909,0.318181818,0.386363636,0.136363636,0.202138705
4A71,20816.04379,50.91426037,31.49794846,58.9613605,0.173834514,64.341589,2.333621113,1.294740988,6.622466607,0.186033896,89.0030204,11.54565694,55.44493485,1263.492692,0.15188209,3.806875593,53.28826617,34.96248888,32012.10185,8.98846329,6.18651182,1,-118.5715167,34.20153873,328.3043478,7000,23,4,628.364503,0.142857143,0.30952381,0.30952381,0.238095238,0.337383994
4A9,35955.58145,48.43054274,27.18739465,62.49328949,0.17568657,45.34098731,2.030762256,1.259372789,9.708088726,0.235267548,81.43123542,4.521415077,53.88742883,1134.890921,0.172621147,3.445561578,35.90512746,25.57204348,46551.14241,8.962595617,8.144119894,1,-118.5959984,34.2157644,251.2333333,7469,30,4.5,581.6206065,0.140350877,0.333333333,0.385964912,0.140350877,0.208562891
4A97,22785.00446,49.11714214,31.90858815,59.26196234,0.169319177,70.43614567,1.277596948,1.022223102,1.315022588,8.59E-05,95.49703111,11.20294082,54.53016237,886.905424,0.140938811,3.756490624,56.08604633,30.956357,36360.02877,7.421267365,4.844949953,1,-118.5847979,34.16188654,260.85,7714,20,39.5,421.4795088,0.107142857,0.178571429,0.357142857,0.357142857,0.339433772
5A1,22027.01431,48.59382641,28.64582038,61.56805554,0.181550804,34.20442793,11.11879276,0.888702935,25.29585951,0.848300481,52.47479852,6.813118726,52.87001772,1820.395355,0.174094863,3.30886305,25.29299586,23.71950635,46041.9491,5.509462933,7.035179775,1,-118.2937548,34.0846533,360.6666667,6476,9,9,766.9230731,0.071428571,0.285714286,0.428571429,0.214285714,0.294411213
5A11,26148.19551,48.65866177,27.47009796,62.28973439,0.208465122,48.73496199,12.67674689,5.012199387,19.98777733,2.592580101,48.5297301,4.94695667,44.94386998,1291.485144,0.151629576,3.039641543,24.25319487,18.82261937,55866.26515,3.730846853,7.005938633,1,-118.2705227,34.07124954,129.4516129,6374,31,2,407.6410871,0.222222222,0.285714286,0.349206349,0.142857143,0.244949981
5A15,27868.50546,49.36166297,33.71963163,57.93953546,0.197209205,63.18998983,1.429823336,6.137945277,3.959131954,0.935934925,89.06489102,12.46003163,55.16547679,1047.516808,0.152275371,4.127452313,37.85944601,21.18204617,52123.3636,4.541189726,4.674005563,1,-118.2573323,34.06623381,51.07692308,7169,26,2,103.0661625,0.188679245,0.320754717,0.339622642,0.150943396,0.258176744
5A17,12118.60781,52.58372783,32.65459417,57.36082767,0.193114617,59.24042759,2.738731806,9.567844972,2.153143206,0.591394633,93.61151531,16.86620047,54.69226331,1093.621896,0.154146157,3.821246158,47.12115969,32.59649363,35570.30791,6.88822182,5.379119306,1,-118.2797615,34.06118671,116.9047619,4287,21,2,327.9036299,0.217391304,0.326086957,0.326086957,0.130434783,0.355486378
5A25,15685.4731,49.93089253,37.54357885,56.30748919,0.157068941,63.16980073,2.668996206,7.331104583,1.441976548,0.109042915,92.85896171,19.05919974,54.0890723,933.0393525,0.1443315,4.276158487,54.05627659,35.38694628,34808.66562,11.7553487,6.744954806,1,-118.2805051,34.08026278,292.3333333,4919,24,4,562.2585408,0.212765957,0.276595745,0.340425532,0.170212766,0.31513235
5A55,31145.23555,48.31349615,22.5880037,62.67492357,0.239995013,72.83576455,7.163318053,3.906265436,10.17281635,0.630935898,43.82663189,2.354782738,46.33098427,1718.323527,0.138577711,2.608174131,17.71300364,12.96994239,69372.5461,3.527160267,6.862940855,1,-118.2651503,34.05418695,37.04545455,9648,22,1,105.2911959,0.24,0.32,0.4,0.04,0.310480875
5A59,16035.17695,52.3032468,28.906674,62.74493101,0.152113618,50.81210763,14.3357875,2.585452942,4.872805441,1.091320716,64.00486813,5.171349554,50.69564107,1287.798148,0.139665013,2.882515179,34.07233157,32.10421217,30921.04804,4.204565264,9.71842593,1,-118.2776693,34.05252553,148.7727273,6760,22,6.5,316.5466838,0.195121951,0.268292683,0.341463415,0.195121951,0.42294513
5A85,33543.36702,49.21971507,25.1585008,60.60904565,0.171557742,74.12040202,8.629968611,3.808321262,8.001612,0.918862786,43.22657595,2.097908041,45.85840619,1547.936847,0.097530458,2.521599347,14.27955426,12.68489355,65590.96631,3.301086271,5.718854045,1,-118.2777604,34.04445602,206,9070,22,2.5,502.4270618,0.212765957,0.319148936,0.361702128,0.106382979,0.271052098
6A15,21156.89402,55.08270194,11.48162294,77.55278941,0.180514127,79.31118445,6.000957347,1.990504945,9.761753692,0.43908451,14.16875327,2.247806375,51.3257415,1936.659201,0.273895222,1.598996867,5.023148342,18.26716609,71141.07345,2.356895552,7.789531017,1,-118.363977,34.02786507,119.7868852,9237,61,2,370.107422,0.198412698,0.317460317,0.380952381,0.103174603,0.439478498
6A31,20928.10112,53.68205305,14.322465,72.39716764,0.228038015,86.4982055,5.868599576,1.835664852,6.949684172,0.656131733,10.29146001,1.140357381,44.52061887,1722.912753,0.172289012,2.104853654,2.363652073,9.181873858,114521.9702,0.497445698,6.027185871,1,-118.3103172,34.03243894,153.3095238,5944,42,1,524.5931054,0.244444444,0.288888889,0.355555556,0.111111111,0.286026905
