basiccar,pop.total,pop.male,pop.u20,pop.20.64,pop.married,pop.white,pop.black,pop.native,pop.asian,pop.pacific,pop.latino,occupants.1.5,rent.35.income,occ.units,pop.single.hh,hh.size,no.school,poverty,med.income,pop.no.insur,pop.unempl,city,x,y,R_MeanDiff
3A57,44699.20079,57.77119075,44.25168957,66.3376561,0.152167273,39.97275278,17.33146212,1.511505799,16.98199578,0.50874324,65.85480756,11.2312474,84.88919218,14284.34968,0.194372308,3.740831294,43.06750909,62.49047324,24679.47289,6.69736568,8.201011702,1,-118.3047603,34.0744512,21.55
3A63,35311.05439,44.697713,21.12393688,62.76171999,0.195056118,24.04355435,62.01370439,1.422766072,4.283274931,0.221494282,30.77035561,3.115896659,58.92616466,15163.69801,0.138061697,2.381694453,18.82070834,21.43529146,37237.68849,5.422274343,6.521865578,1,-118.2960152,34.0708672,9.421052632
3A73,38641.38944,48.02311738,23.68360656,65.62972799,0.201189376,21.76648295,65.10201087,1.569605046,3.695764323,0.260693578,34.43814398,3.11841806,64.66942813,16295.68682,0.14523226,2.694052746,21.76979185,23.0430321,40125.27866,6.516124718,7.889945922,1,-118.2877967,34.06705198,10.57142857
3A99,50032.98146,48.648751,30.82341933,60.78692757,0.147457804,25.5663245,26.17511321,1.252750039,1.182078155,0.246932619,71.21010018,9.904353498,63.99332699,13811.50016,0.159310637,3.67130229,46.60303715,34.52971297,31306.2991,8.021585485,6.475137384,1,-118.3118862,34.0535714,16.72916667
4A15,43212.3091,49.61216857,29.00028249,59.49157252,0.187293693,49.64882919,1.68246115,1.494187094,16.4102584,0.199983276,76.89055144,8.335918183,53.87235914,12330.39492,0.149510597,3.451190807,46.65535834,30.83050407,35085.67481,8.056346437,6.079672168,1,-118.2913437,34.0518016,23.85294118
4A3,46357.57017,49.14173622,25.79854535,62.09070163,0.206236514,46.64467018,2.708989413,1.89328797,19.9308744,0.318285294,63.3866336,5.385496399,49.74455026,14526.81017,0.167162553,3.145989493,31.8658214,22.47619275,49350.61535,7.089663955,6.376283905,1,-118.3090685,34.04215848,34.41176471
4A53,49216.32286,49.18038319,33.68656328,56.87731308,0.159476955,67.37312656,1.89924244,0.899641156,5.09796655,0.199920257,90.86375674,10.59577361,55.07803076,13164.74891,0.147453221,3.718516778,54.77815038,37.48504816,29487.23829,9.496212201,5.497807064,1,-118.2922339,34.04210688,17.70967742
4A59,52803.56742,49.71592907,30.71332279,58.88605026,0.195602142,45.48820036,0.981332818,0.853904613,2.928019703,0.044812224,94.17486124,7.036561345,49.47040188,13514.79377,0.147795755,3.885070037,51.17170035,26.77481837,40244.76269,12.25923938,7.858600966,1,-118.632242,34.2166994,16.56521739
4A71,48139.8889,49.62843484,33.17139618,58.01432493,0.168309424,65.46101571,1.569094595,0.898325024,3.23093014,0.108214432,93.59324672,10.13202428,53.66246736,12335.7657,0.145923604,3.939455134,55.60895078,33.18826068,33249.40213,8.700443691,6.039772294,1,-118.5715167,34.20153873,22.43478261
4A9,46358.21777,48.80268818,21.87789918,63.39940325,0.236678532,31.29662495,2.269076579,0.964675346,40.38490095,0.32814773,48.77882111,4.094223148,48.48824842,15241.31521,0.156209333,3.047298448,23.53259886,17.57266165,51881.77955,5.823301652,4.897406965,1,-118.5959984,34.2157644,17.16666667
4A97,46611.30164,50.10576124,32.60374878,59.30681918,0.177552468,64.10737051,1.200137979,0.900103492,1.000115013,0,96.71111999,9.701115364,52.10599111,11240.2925,0.143501016,4.205483546,56.70652008,28.20324278,37476.3092,7.50086263,6.600759013,1,-118.5847979,34.16188654,31.75
5A1,33331.83431,49.71947806,24.35597081,61.36930594,0.246040498,43.83074071,8.208721103,1.547633261,34.35136206,0.885170078,36.33943528,3.476739002,44.60239453,11119.61651,0.134551583,2.981730757,14.39681994,12.48677761,66529.10155,4.929668607,5.63980127,1,-118.2937548,34.0846533,22.55555556
5A11,27005.48407,48.25435719,25.0450979,62.92237555,0.223265265,56.10341663,10.3702216,3.925061662,19.57875652,1.739148359,42.02161973,3.638463337,46.62035882,9134.474192,0.144069111,2.912808031,18.90743444,16.13163237,56396.74302,4.835455399,6.114679795,1,-118.2705227,34.07124954,17.25806452
5A15,52787.87719,49.29353316,29.52115219,59.22317169,0.203952422,45.35184827,10.60170507,5.255068914,26.06745927,3.212555159,55.83599067,9.520997031,48.32750182,13669.36454,0.148040858,3.876392528,30.31645087,20.03806396,55230.16885,6.167931872,7.071748416,1,-118.2573323,34.06623381,16.38461538
5A17,59681.92703,49.64751456,35.38167156,57.49944261,0.159039614,56.95936469,9.797028713,6.506925489,11.26402385,0.825994072,74.30801255,16.33386037,53.62548224,15832.6104,0.162666917,3.744809489,44.16658121,31.87276482,35599.23746,8.685938665,6.948956543,1,-118.2797615,34.06118671,16.19047619
5A25,58088.81033,50.00357692,32.93933029,58.50100309,0.18596069,62.75929834,3.830906896,6.641565167,3.760572725,0.718807727,83.74363333,12.96346496,52.61513395,15861.27985,0.147191568,3.750726939,39.67089449,26.13649206,43349.67005,6.57361125,5.837079563,1,-118.2805051,34.08026278,21.54166667
5A55,41766.90707,47.93845178,23.49608264,55.16936494,0.314821966,68.14948236,4.967715888,1.552750893,22.86557699,1.230239361,23.09534099,1.245347876,47.53126958,15514.94931,0.089776795,2.633962771,8.1682128,7.916809369,98817.13715,2.746952588,4.000944378,1,-118.2651503,34.05418695,9
5A59,49451.51454,51.81155932,21.4546394,68.73508671,0.181136293,63.50054918,14.60254229,3.41705309,8.400298923,1.016895617,45.29873454,5.410539175,47.28374433,21277.71396,0.182577949,2.225787728,18.00177387,23.07737637,46980.94295,6.170859973,6.134361978,1,-118.2776693,34.05252553,20.68181818
5A85,46822.05301,49.31514483,24.00232327,61.42552133,0.212819098,70.44902408,8.546688324,3.259509756,8.986045007,0.836202236,45.0118358,2.259549784,48.26621924,17319.52631,0.138316223,2.603956224,17.47197988,15.42742683,62406.86252,3.54463794,6.684981059,1,-118.2777604,34.04445602,13.40909091
6A15,24442.93199,54.91680565,11.87862151,77.11056609,0.18000162,77.39533635,6.236382674,1.618692401,10.61167517,0.756341584,15.78554514,2.230561788,50.0085796,13128.4026,0.24773493,1.858213368,5.722060503,16.00500276,64993.26806,2.723662349,8.085255519,1,-118.363977,34.02786507,14.60655738
6A31,40595.8002,56.36591833,7.091510453,79.48575987,0.187794561,83.76948874,6.132319862,1.721132922,8.198348951,0.664125442,11.56607019,1.328975852,43.14002929,23427.81566,0.283341438,1.829622373,3.451042736,12.97025061,68117.14229,1.55766226,5.920312426,1,-118.3103172,34.03243894,14.76190476
6A45,38773.17618,55.19720293,9.759668779,78.75405598,0.160752206,69.04458442,8.306100016,1.895607491,8.96995955,0.447299534,23.55365139,4.164455614,49.030972,21203.52122,0.285159877,1.911936163,10.36754034,21.99472772,46390.70486,5.929706346,7.273770155,1,-118.2828841,34.03111816,9.096153846
6A49,33779.62659,54.74761071,11.32140659,77.71852191,0.150050788,60.60733979,8.781094221,1.556987549,10.88266975,0.399989978,30.1333602,5.79603622,50.30816002,17236.23203,0.280121678,1.966778596,14.09542124,25.46922042,38800.70586,8.220670187,7.885342275,1,-118.3363717,34.02698567,10.95121951
6A63,29606.51217,54.30010646,15.88965096,75.41041446,0.140798121,51.61461818,8.254719987,1.286879137,8.406718054,0.244807628,44.84823174,11.65852393,52.7377025,13758.72237,0.26375953,2.197364573,21.86945906,28.93600784,35775.11472,7.924407782,7.694210122,1,-118.3259244,34.00819911,16.30434783
6A67,30125.72307,54.81528274,14.17576116,76.51659832,0.136409313,53.9282802,8.778461623,1.428138534,8.912256544,0.29819465,40.37518909,9.718820344,52.37664141,14585.52291,0.271307426,2.096666413,19.42761806,28.36533208,35710.91805,8.251407429,7.824293151,1,-118.1979025,34.09177849,13.625
6A77,31587.96076,52.18917547,20.40596438,70.82768334,0.164399115,43.72092492,5.750689253,0.900263106,10.18435858,0.185269766,56.27558488,16.35029552,53.07464943,12236.7553,0.227380937,2.596364494,29.18909087,29.57010659,35576.98006,7.229354254,7.245307095,1,-118.2990628,33.84806296,15.62068966
6A79,37291.32508,51.98776838,18.57723682,70.37376891,0.175554211,45.21992918,4.747150558,1.024267757,15.08607266,0.35470364,50.32484126,13.51259226,51.89577398,14460.74009,0.221620963,2.678947261,27.36659719,27.51623547,36166.14283,7.721204935,7.27603746,1,-118.2975887,33.79311944,22.05882353
7A1,35040.91561,50.08755491,12.03401763,75.94218685,0.195141578,78.20588251,5.895764726,1.173092125,14.02090458,0.444755488,10.58373131,1.150147325,43.17779086,18583.81863,0.279261812,2.034373115,3.625586253,12.3545676,73067.23101,2.26586283,5.322247204,1,-118.2997805,33.75538693,10.48148148
7A17,47278.87671,48.96573363,20.01176031,70.67461009,0.195602461,44.65351243,5.944071189,0.94589663,29.68453377,0.630901716,37.3193485,11.27029561,49.56618258,18760.30197,0.223068504,2.572069972,18.98989542,19.9938429,47884.08304,7.064096604,5.83175175,1,-118.3251037,34.12032122,11.125
7A21,18950.37144,46.43600302,13.88442311,70.97010881,0.219495757,84.44205131,3.135577604,0.622016298,12.67068611,0.49434041,8.724159002,0.825403803,41.22379577,9790.51978,0.269232276,2.058429535,3.756772736,9.57713341,80750.46414,2.125989466,5.151667832,1,-118.3683191,34.10990057,6.888888889
7A33,43649.38131,47.25205027,17.81705491,72.94777318,0.196018218,63.84323161,9.854463938,1.130902091,20.21660638,0.462658154,16.20273476,2.326048987,47.09498538,19663.21888,0.243742608,2.377963005,6.886676011,14.86535148,67362.29805,4.748872332,5.043323936,1,-118.3115435,34.10221749,22.55555556
7A47,58545.63919,49.32669121,21.39917105,67.40351927,0.190542001,33.57035386,16.71946413,1.587371143,22.73340549,0.299505717,46.671766,12.44819352,51.21319302,21692.63423,0.184262777,2.7264155,25.91016899,22.91928752,43688.22411,6.654385995,6.364790156,1,-118.3362339,34.09431337,12.26315789
7A53,54698.04313,48.39743485,21.18920664,65.85157742,0.202956893,52.78137817,16.84797243,1.374107022,14.36304414,0.298199098,33.84271633,6.287930473,50.08921962,20459.85794,0.180421154,2.665297828,18.333695,17.38174924,57507.12292,5.433273076,5.535050965,1,-118.318218,34.08699144,12.9047619
7A69,82566.80451,48.77064454,23.70923206,64.96757011,0.142083758,31.95144615,26.35552557,1.868704564,12.42140796,0.265738034,50.50175394,8.163352824,52.58154372,21655.83332,0.126055669,2.966408925,27.39560034,22.77123379,43384.37169,7.295509659,6.54672067,1,-118.3072387,34.09350666,14.25
7A73,54461.82971,48.93653949,21.10321121,67.69684832,0.189759331,47.18571927,24.39513127,1.347517149,12.48494267,0.382691645,42.88288031,5.043903944,51.5474814,21116.21606,0.20258285,2.631665857,19.88999012,19.33902959,49706.88749,6.34253362,5.679797635,1,-118.3598545,34.08213927,12.38888889
7A85,61837.43998,48.76415935,22.39654652,66.07103109,0.192293681,38.2147232,26.03753382,1.637465154,12.85375508,0.300013119,48.98235538,7.677616691,52.92212411,22286.52824,0.170376451,2.806377264,25.10162787,21.23988128,45522.4152,7.01366505,6.131707427,1,-118.3347122,34.07315399,16.31578947
8A1,19027.83432,48.78824659,22.96081542,53.94972634,0.345318673,91.74929724,2.169899378,1.4498236,8.481128496,0.307397494,6.71528355,0.393689784,47.25524557,7657.768868,0.065873525,2.332053197,2.355236838,6.488714205,146554.0596,2.377774536,3.872277321,1,-118.3341185,34.05367871,22.88888889
8A13,30060.94237,47.6167342,16.1443642,65.542974,0.278162368,86.82929083,2.829900679,1.391133797,11.6849298,0.278750274,7.563929599,0.427878232,37.74262499,14736.40619,0.195400165,2.018542834,2.76324689,8.506670633,103875.1643,2.807998665,4.429705808,1,-118.3643746,34.05054371,9
8A29,38323.17098,47.22215616,24.48037526,59.44352922,0.193253421,73.99395288,2.575093399,0.979701007,23.72508646,0.346601734,9.334238207,1.803900782,54.23637624,13946.70651,0.137469117,2.305463783,3.630759055,22.76791426,92984.00955,3.233888554,4.495652748,1,-118.323767,34.04274812,17.81081081
8A35,40705.47487,49.7961928,15.14059326,72.0311452,0.20546835,70.30481585,4.466794605,2.014401638,23.11838501,0.54100716,17.13059783,2.473681966,42.59835892,18791.56657,0.283092079,2.213838182,7.155423436,11.4322214,78736.25219,1.530982069,3.967803831,1,-118.3628565,34.03868655,10.71428571
8A53,34875.94293,48.99889705,14.97718415,72.35811388,0.193030407,71.34331685,5.973761284,1.932485192,19.95265693,0.376341983,22.33649896,2.444781972,39.98913768,16104.60588,0.273566077,2.18317116,8.804232399,13.62202021,74364.64821,3.221883588,5.46892084,1,-118.5458526,34.07833683,11.67741935
8A59,36453.33572,47.84518062,19.42868629,66.34404871,0.217643233,75.02401812,9.163401771,0.811841773,13.08240454,0.40976464,14.74542428,1.558813984,48.01754274,15961.08219,0.238980083,2.36815413,7.103807603,12.2308516,71265.46989,3.692439371,4.556215814,1,-118.4951891,34.08871819,16.66666667
8A95,34859.04139,48.22607841,19.50526619,65.39838821,0.218547198,74.42617554,7.136639924,1.19095868,16.98374398,0.401159061,16.36784761,2.25735481,43.46764819,15374.84731,0.24286047,2.322554632,6.126412211,11.52100146,80051.93315,5.084638936,4.343864236,1,-118.4416947,34.09799879,20.03333333
9A19,50439.39643,49.88693771,27.25413271,63.60575978,0.18682703,48.42295084,4.863112206,0.693906536,8.387849736,0.241644192,57.43106886,8.757377116,56.46491527,16510.39107,0.167290957,2.985981323,26.66438685,24.31391611,42376.0208,6.311045913,7.02432904,1,-118.4529069,34.03862104,27.95454545
9A23,44232.44875,49.8843636,27.35976252,63.4572318,0.186082652,54.24439417,5.137559896,0.83223048,8.874089946,0.214875524,57.3219646,7.861024508,55.54789416,14659.61055,0.171324968,2.945163825,26.20412444,22.91310596,43646.82642,6.266379508,7.654135889,1,-118.3807229,34.05012108,15.60526316
9A37,39960.06237,49.66020838,23.49468848,66.18735209,0.202702909,65.25710142,6.407767181,0.954039896,7.613072048,0.162934161,40.75780033,3.892096088,53.89822265,14831.27373,0.180005016,2.662666831,18.79185855,20.26333887,52593.33308,6.946064652,6.034917779,1,-118.4014152,34.04363089,14.88888889
9A41,30388.9802,49.59280135,25.08392916,65.34308041,0.192733197,69.94401788,6.148219618,1.033504169,8.364817109,0.105320402,47.5368037,4.522520625,54.37689084,11339.93292,0.19140508,2.689829213,22.01345797,21.08806684,48434.605,6.71206917,7.571817119,1,-118.4354045,34.19350496,16.42857143
9A5,54460.50182,49.97329241,28.39603768,62.57221273,0.184413565,43.08809672,4.439106876,0.640046539,8.859109385,0.290004121,62.12339907,10.13883141,56.56447163,17298.53474,0.163594544,3.090231318,28.52832051,24.63763958,40495.23622,5.980198424,7.389021512,1,-118.4618665,34.19177,12.13333333
9A63,32130.14068,48.86174456,18.72560919,67.40016618,0.244294545,81.06679257,6.988391297,1.025387264,9.143309429,0.399906704,16.78465021,1.168841454,44.6918767,13894.19482,0.186291563,2.320292249,6.569510308,10.23309461,76992.91245,3.244829781,6.618820933,1,-118.4246058,34.17420105,21.33333333
9A89,30093.23228,48.61722278,17.87337837,67.14377191,0.259485463,85.13009367,6.906330672,1.007813607,9.575696627,0.451122466,10.84866673,0.505453516,42.23029263,13555.80271,0.185908363,2.253185659,3.653935228,7.798688417,86288.15102,2.512958992,6.620049267,1,-118.4421296,34.15973242,11.15789474
LAX,29743.98607,48.75887263,23.73407245,64.75520961,0.228115433,75.48833446,9.791611053,2.155183011,14.50784629,1.306986453,17.91937363,1.148879235,39.64995195,11406.04585,0.156431223,2.45730415,3.949141567,9.7757509,85877.35942,4.419365021,5.14132757,1,-118.4423999,34.14128308,1
